  8.736000000000e+01	  5.832302212107e+00	  8.015896183230e+01	  8.981531111389e+00	  2.131768353038e+00	  6.904450249658e+01	  9.904864323441e-02	  2.350921690744e-02	  7.614252191813e-01	  4.576616883797e-04	  6.771103644655e-03	  0.000000000000e+00	  1.276416227807e-02	
  8.832000000000e+01	  5.832232744479e+00	  8.015859635042e+01	  8.981262513290e+00	  2.131681610196e+00	  6.904449234568e+01	  9.904570127901e-02	  2.350826508780e-02	  7.614252621729e-01	  4.576624230425e-04	  6.786059435963e-03	  0.000000000000e+00	  1.277028239333e-02	
  8.928000000000e+01	  5.832165302995e+00	  8.015824140059e+01	  8.981001658871e+00	  2.131597361275e+00	  6.904448248953e+01	  9.904284413662e-02	  2.350734063236e-02	  7.614253039296e-01	  4.576631442885e-04	  6.800584066491e-03	  0.000000000000e+00	  1.277622663273e-02	
  9.024000000000e+01	  5.832099713861e+00	  8.015789603066e+01	  8.980747849178e+00	  2.131515378967e+00	  6.904447290220e+01	  9.904006415114e-02	  2.350644104671e-02	  7.614253445644e-01	  4.576638525551e-04	  6.814716458140e-03	  0.000000000000e+00	  1.278201103362e-02	
  9.120000000000e+01	  5.832036188660e+00	  8.015756136374e+01	  8.980501909351e+00	  2.131435930416e+00	  6.904446361454e+01	  9.903737036065e-02	  2.350556926232e-02	  7.614253839443e-01	  4.576645465868e-04	  6.828410664884e-03	  0.000000000000e+00	  1.278761675776e-02	
  9.216000000000e+01	  5.831974158859e+00	  8.015723441166e+01	  8.980261643192e+00	  2.131358306417e+00	  6.904445454371e+01	  9.903473871025e-02	  2.350471749718e-02	  7.614254224213e-01	  4.576652298215e-04	  6.841788973172e-03	  0.000000000000e+00	  1.279309381887e-02	
  9.312000000000e+01	  5.831914405318e+00	  8.015691938704e+01	  8.980030144054e+00	  2.131283511034e+00	  6.904444580504e+01	  9.903220308339e-02	  2.350389676952e-02	  7.614254594972e-01	  4.576658983231e-04	  6.854679131134e-03	  0.000000000000e+00	  1.279837139788e-02	
  9.408000000000e+01	  5.831856167887e+00	  8.015661220713e+01	  8.979804413556e+00	  2.131210572068e+00	  6.904443728623e+01	  9.902973063744e-02	  2.350309641098e-02	  7.614254956537e-01	  4.576665558373e-04	  6.867248099689e-03	  0.000000000000e+00	  1.280351806683e-02	
  9.504000000000e+01	  5.831799547795e+00	  8.015631343163e+01	  8.979584862198e+00	  2.131139623436e+00	  6.904442900258e+01	  9.902732586927e-02	  2.350231789126e-02	  7.614255308252e-01	  4.576672021002e-04	  6.879473018733e-03	  0.000000000000e+00	  1.280852437962e-02	
  9.600000000000e+01	  5.831744359963e+00	  8.015602209925e+01	  8.979370783207e+00	  2.131070437452e+00	  6.904442092724e+01	  9.902498103765e-02	  2.350155871202e-02	  7.614255651245e-01	  4.576678382822e-04	  6.891393241773e-03	  0.000000000000e+00	  1.281340639187e-02	
